,store,day_of_week,date,sales,customers,open,promo,state_holiday,school_holiday,promo2
86978,9,4,2015-05-14,0,0,0,0,a,0,0
88093,9,3,2015-05-13,7361,679,1,0,0,0,0
89208,9,2,2015-05-12,6634,581,1,0,0,0,0
90323,9,1,2015-05-11,6356,616,1,0,0,0,0
91438,9,7,2015-05-10,0,0,0,0,0,0,0
92553,9,6,2015-05-09,7347,651,1,0,0,0,0
93668,9,5,2015-05-08,8538,716,1,1,0,0,0
94783,9,4,2015-05-07,7512,652,1,1,0,0,0
95898,9,3,2015-05-06,7978,654,1,1,0,0,0
97013,9,2,2015-05-05,8149,643,1,1,0,0,0
98128,9,1,2015-05-04,11827,889,1,1,0,0,0
99243,9,7,2015-05-03,0,0,0,0,0,0,0
100358,9,6,2015-05-02,8120,732,1,0,0,0,0
101473,9,5,2015-05-01,0,0,0,1,a,0,0
102588,9,4,2015-04-30,9717,789,1,1,0,0,0
103703,9,3,2015-04-29,7761,662,1,1,0,0,0
104818,9,2,2015-04-28,7906,687,1,1,0,0,0
105933,9,1,2015-04-27,11737,843,1,1,0,0,0
107048,9,7,2015-04-26,0,0,0,0,0,0,0
108163,9,6,2015-04-25,6342,543,1,0,0,0,0
109278,9,5,2015-04-24,5811,551,1,0,0,0,0
110393,9,4,2015-04-23,6280,564,1,0,0,0,0
111508,9,3,2015-04-22,6034,576,1,0,0,0,0
112623,9,2,2015-04-21,6018,584,1,0,0,0,0
113738,9,1,2015-04-20,6429,607,1,0,0,0,0
114853,9,7,2015-04-19,0,0,0,0,0,0,0
115968,9,6,2015-04-18,6685,622,1,0,0,0,0
117083,9,5,2015-04-17,8346,687,1,1,0,0,0
118198,9,4,2015-04-16,7644,648,1,1,0,0,0
119313,9,3,2015-04-15,7444,672,1,1,0,0,0
120428,9,2,2015-04-14,8416,708,1,1,0,0,0
121543,9,1,2015-04-13,11968,912,1,1,0,0,0
122658,9,7,2015-04-12,0,0,0,0,0,0,0
123773,9,6,2015-04-11,6837,576,1,0,0,0,0
124888,9,5,2015-04-10,6089,544,1,0,0,1,0
126003,9,4,2015-04-09,6462,604,1,0,0,1,0
127118,9,3,2015-04-08,5985,559,1,0,0,1,0
128233,9,2,2015-04-07,6987,695,1,0,0,1,0
129348,9,1,2015-04-06,0,0,0,0,b,1,0
130463,9,7,2015-04-05,0,0,0,0,0,0,0
131578,9,6,2015-04-04,8664,776,1,0,0,0,0
132693,9,5,2015-04-03,0,0,0,1,b,1,0
133808,9,4,2015-04-02,10330,833,1,1,0,1,0
134923,9,3,2015-04-01,9440,732,1,1,0,1,0
136038,9,2,2015-03-31,8927,697,1,1,0,1,0
137153,9,1,2015-03-30,11578,795,1,1,0,1,0
138268,9,7,2015-03-29,0,0,0,0,0,0,0
139383,9,6,2015-03-28,6970,596,1,0,0,0,0
140498,9,5,2015-03-27,6346,577,1,0,0,0,0
141613,9,4,2015-03-26,6414,582,1,0,0,0,0
142728,9,3,2015-03-25,5594,556,1,0,0,0,0
143843,9,2,2015-03-24,6497,573,1,0,0,0,0
144958,9,1,2015-03-23,6882,659,1,0,0,0,0
146073,9,7,2015-03-22,0,0,0,0,0,0,0
147188,9,6,2015-03-21,6622,590,1,0,0,0,0
148303,9,5,2015-03-20,8419,700,1,1,0,0,0
149418,9,4,2015-03-19,8188,689,1,1,0,0,0
150533,9,3,2015-03-18,7457,668,1,1,0,0,0
151648,9,2,2015-03-17,8692,704,1,1,0,0,0
152763,9,1,2015-03-16,11397,883,1,1,0,0,0
153878,9,7,2015-03-15,0,0,0,0,0,0,0
154993,9,6,2015-03-14,6976,583,1,0,0,0,0
156108,9,5,2015-03-13,6214,556,1,0,0,0,0
157223,9,4,2015-03-12,5456,530,1,0,0,0,0
158338,9,3,2015-03-11,5868,573,1,0,0,0,0
159453,9,2,2015-03-10,5538,544,1,0,0,0,0
160568,9,1,2015-03-09,7172,651,1,0,0,0,0
161683,9,7,2015-03-08,0,0,0,0,0,0,0
162798,9,6,2015-03-07,6224,582,1,0,0,0,0
163913,9,5,2015-03-06,8287,711,1,1,0,0,0
165028,9,4,2015-03-05,8004,678,1,1,0,0,0
166143,9,3,2015-03-04,8367,716,1,1,0,0,0
167258,9,2,2015-03-03,8222,669,1,1,0,0,0
168373,9,1,2015-03-02,10551,828,1,1,0,0,0
169488,9,7,2015-03-01,0,0,0,0,0,0,0
170603,9,6,2015-02-28,7321,629,1,0,0,0,0
171718,9,5,2015-02-27,7042,651,1,0,0,0,0
172833,9,4,2015-02-26,6278,560,1,0,0,0,0
173948,9,3,2015-02-25,5991,584,1,0,0,0,0
175063,9,2,2015-02-24,5991,565,1,0,0,0,0
176178,9,1,2015-02-23,6713,623,1,0,0,0,0
177293,9,7,2015-02-22,0,0,0,0,0,0,0
178408,9,6,2015-02-21,7470,614,1,0,0,0,0
179523,9,5,2015-02-20,7490,634,1,1,0,0,0
180638,9,4,2015-02-19,7615,664,1,1,0,0,0
181753,9,3,2015-02-18,7417,668,1,1,0,0,0
182868,9,2,2015-02-17,9308,707,1,1,0,0,0
183983,9,1,2015-02-16,9403,756,1,1,0,0,0
185098,9,7,2015-02-15,0,0,0,0,0,0,0
186213,9,6,2015-02-14,7377,666,1,0,0,0,0
187328,9,5,2015-02-13,6309,574,1,0,0,0,0
188443,9,4,2015-02-12,5883,558,1,0,0,0,0
189558,9,3,2015-02-11,5880,608,1,0,0,0,0
190673,9,2,2015-02-10,6075,559,1,0,0,0,0
191788,9,1,2015-02-09,6314,625,1,0,0,0,0
192903,9,7,2015-02-08,0,0,0,0,0,0,0
194018,9,6,2015-02-07,7299,627,1,0,0,0,0
195133,9,5,2015-02-06,7955,686,1,1,0,0,0
196248,9,4,2015-02-05,6611,589,1,1,0,0,0
197363,9,3,2015-02-04,6956,636,1,1,0,0,0
198478,9,2,2015-02-03,8929,715,1,1,0,0,0
199593,9,1,2015-02-02,10858,816,1,1,0,0,0
200708,9,7,2015-02-01,0,0,0,0,0,0,0
201823,9,6,2015-01-31,7563,633,1,0,0,0,0
202938,9,5,2015-01-30,8072,643,1,1,0,0,0
204053,9,4,2015-01-29,7253,603,1,1,0,0,0
205168,9,3,2015-01-28,7038,574,1,1,0,0,0
206283,9,2,2015-01-27,7619,666,1,1,0,0,0
207398,9,1,2015-01-26,9209,705,1,1,0,0,0
208513,9,7,2015-01-25,0,0,0,0,0,0,0
209628,9,6,2015-01-24,5410,500,1,0,0,0,0
210743,9,5,2015-01-23,6601,605,1,0,0,0,0
211858,9,4,2015-01-22,5905,526,1,0,0,0,0
212973,9,3,2015-01-21,5651,545,1,0,0,0,0
214088,9,2,2015-01-20,5778,564,1,0,0,0,0
215203,9,1,2015-01-19,6086,604,1,0,0,0,0
216318,9,7,2015-01-18,0,0,0,0,0,0,0
217433,9,6,2015-01-17,7334,613,1,0,0,0,0
218548,9,5,2015-01-16,7773,672,1,1,0,0,0
219663,9,4,2015-01-15,7003,564,1,1,0,0,0
220778,9,3,2015-01-14,6748,582,1,1,0,0,0
221893,9,2,2015-01-13,6985,572,1,1,0,0,0
223008,9,1,2015-01-12,9529,759,1,1,0,0,0
224123,9,7,2015-01-11,0,0,0,0,0,0,0
225238,9,6,2015-01-10,5544,532,1,0,0,0,0
226353,9,5,2015-01-09,6744,597,1,1,0,0,0
227468,9,4,2015-01-08,6548,520,1,1,0,0,0
228583,9,3,2015-01-07,7149,603,1,1,0,0,0
229698,9,2,2015-01-06,8505,709,1,1,0,1,0
230813,9,1,2015-01-05,10602,845,1,1,0,1,0
231928,9,7,2015-01-04,0,0,0,0,0,0,0
233043,9,6,2015-01-03,6043,530,1,0,0,0,0
234158,9,5,2015-01-02,7073,633,1,0,0,1,0
235273,9,4,2015-01-01,0,0,0,0,a,1,0
236388,9,3,2014-12-31,5063,462,1,0,0,1,0
237323,9,2,2014-12-30,7903,668,1,0,0,1,0
238258,9,1,2014-12-29,7684,667,1,0,0,1,0
239193,9,7,2014-12-28,0,0,0,0,0,0,0
240128,9,6,2014-12-27,6096,537,1,0,0,0,0
241063,9,5,2014-12-26,0,0,0,0,c,1,0
241998,9,4,2014-12-25,0,0,0,0,c,1,0
242933,9,3,2014-12-24,4885,499,1,0,0,1,0
243868,9,2,2014-12-23,10636,988,1,0,0,1,0
244803,9,1,2014-12-22,11569,961,1,0,0,1,0
245738,9,7,2014-12-21,0,0,0,0,0,0,0
246673,9,6,2014-12-20,9540,793,1,0,0,0,0
247608,9,5,2014-12-19,8996,736,1,1,0,0,0
248543,9,4,2014-12-18,9787,753,1,1,0,0,0
249478,9,3,2014-12-17,9415,718,1,1,0,0,0
250413,9,2,2014-12-16,10291,776,1,1,0,0,0
251348,9,1,2014-12-15,12767,834,1,1,0,0,0
252283,9,7,2014-12-14,0,0,0,0,0,0,0
253218,9,6,2014-12-13,7674,681,1,0,0,0,0
254153,9,5,2014-12-12,6177,485,1,0,0,0,0
255088,9,4,2014-12-11,6451,552,1,0,0,0,0
256023,9,3,2014-12-10,6259,521,1,0,0,0,0
256958,9,2,2014-12-09,5380,533,1,0,0,0,0
257893,9,1,2014-12-08,7026,636,1,0,0,0,0
258828,9,7,2014-12-07,0,0,0,0,0,0,0
259763,9,6,2014-12-06,7545,641,1,0,0,0,0
260698,9,5,2014-12-05,8834,723,1,1,0,0,0
261633,9,4,2014-12-04,7665,637,1,1,0,0,0
262568,9,3,2014-12-03,7785,633,1,1,0,0,0
263503,9,2,2014-12-02,8378,684,1,1,0,0,0
264438,9,1,2014-12-01,10854,800,1,1,0,0,0
265373,9,7,2014-11-30,0,0,0,0,0,0,0
266308,9,6,2014-11-29,9096,716,1,0,0,0,0
267243,9,5,2014-11-28,9248,740,1,1,0,0,0
268178,9,4,2014-11-27,7656,666,1,1,0,0,0
269113,9,3,2014-11-26,7164,587,1,1,0,0,0
270048,9,2,2014-11-25,7689,678,1,1,0,0,0
270983,9,1,2014-11-24,9911,800,1,1,0,0,0
271918,9,7,2014-11-23,0,0,0,0,0,0,0
272853,9,6,2014-11-22,6619,606,1,0,0,0,0
273788,9,5,2014-11-21,6359,596,1,0,0,0,0
274723,9,4,2014-11-20,5561,520,1,0,0,0,0
275658,9,3,2014-11-19,6112,584,1,0,0,0,0
276593,9,2,2014-11-18,6167,579,1,0,0,0,0
277528,9,1,2014-11-17,6184,616,1,0,0,0,0
278463,9,7,2014-11-16,0,0,0,0,0,0,0
279398,9,6,2014-11-15,6430,570,1,0,0,0,0
280333,9,5,2014-11-14,8325,660,1,1,0,0,0
281268,9,4,2014-11-13,7101,625,1,1,0,0,0
282203,9,3,2014-11-12,6758,587,1,1,0,0,0
283138,9,2,2014-11-11,7003,603,1,1,0,0,0
284073,9,1,2014-11-10,9128,736,1,1,0,0,0
285008,9,7,2014-11-09,0,0,0,0,0,0,0
285943,9,6,2014-11-08,7459,633,1,0,0,0,0
286878,9,5,2014-11-07,7416,652,1,1,0,0,0
287813,9,4,2014-11-06,7437,667,1,1,0,0,0
288748,9,3,2014-11-05,8249,700,1,1,0,0,0
289683,9,2,2014-11-04,8544,695,1,1,0,0,0
290618,9,1,2014-11-03,11562,894,1,1,0,0,0
291553,9,7,2014-11-02,0,0,0,0,0,0,0
292488,9,6,2014-11-01,0,0,0,0,a,0,0
293423,9,5,2014-10-31,8383,763,1,0,0,0,0
294358,9,4,2014-10-30,6034,597,1,0,0,0,0
295293,9,3,2014-10-29,5615,513,1,0,0,0,0
296228,9,2,2014-10-28,5272,533,1,0,0,0,0
297163,9,1,2014-10-27,5824,606,1,0,0,0,0
298098,9,7,2014-10-26,0,0,0,0,0,0,0
299033,9,6,2014-10-25,5969,541,1,0,0,0,0
299968,9,5,2014-10-24,6881,609,1,1,0,0,0
300903,9,4,2014-10-23,6343,591,1,1,0,0,0
301838,9,3,2014-10-22,7098,619,1,1,0,0,0
302773,9,2,2014-10-21,6977,588,1,1,0,0,0
303708,9,1,2014-10-20,9754,795,1,1,0,0,0
304643,9,7,2014-10-19,0,0,0,0,0,0,0
305578,9,6,2014-10-18,5533,527,1,0,0,0,0
306513,9,5,2014-10-17,6110,586,1,0,0,1,0
307448,9,4,2014-10-16,4944,455,1,0,0,1,0
308383,9,3,2014-10-15,5378,528,1,0,0,1,0
309318,9,2,2014-10-14,4956,524,1,0,0,1,0
310253,9,1,2014-10-13,5550,564,1,0,0,1,0
311188,9,7,2014-10-12,0,0,0,0,0,0,0
312123,9,6,2014-10-11,5948,537,1,0,0,0,0
313058,9,5,2014-10-10,7570,665,1,1,0,1,0
313993,9,4,2014-10-09,6628,626,1,1,0,1,0
314928,9,3,2014-10-08,7221,596,1,1,0,1,0
315863,9,2,2014-10-07,7855,627,1,1,0,1,0
316798,9,1,2014-10-06,9752,792,1,1,0,1,0
317733,9,7,2014-10-05,0,0,0,0,0,0,0
318668,9,6,2014-10-04,7277,621,1,0,0,0,0
319603,9,5,2014-10-03,0,0,0,1,a,0,0
320538,9,4,2014-10-02,8272,705,1,1,0,0,0
321473,9,3,2014-10-01,8402,688,1,1,0,0,0
322408,9,2,2014-09-30,8663,730,1,1,0,0,0
323343,9,1,2014-09-29,8992,700,1,1,0,0,0
324278,9,7,2014-09-28,0,0,0,0,0,0,0
325213,9,6,2014-09-27,6313,540,1,0,0,0,0
326148,9,5,2014-09-26,5993,574,1,0,0,0,0
327083,9,4,2014-09-25,4950,496,1,0,0,0,0
328018,9,3,2014-09-24,5136,500,1,0,0,0,0
328953,9,2,2014-09-23,4841,524,1,0,0,0,0
329888,9,1,2014-09-22,5599,550,1,0,0,0,0
330823,9,7,2014-09-21,0,0,0,0,0,0,0
331758,9,6,2014-09-20,5770,539,1,0,0,0,0
332693,9,5,2014-09-19,7345,643,1,1,0,0,0
333628,9,4,2014-09-18,5796,576,1,1,0,0,0
334563,9,3,2014-09-17,6152,555,1,1,0,0,0
335498,9,2,2014-09-16,7089,646,1,1,0,0,0
336433,9,1,2014-09-15,9517,800,1,1,0,0,0
337368,9,7,2014-09-14,0,0,0,0,0,0,0
338303,9,6,2014-09-13,6620,552,1,0,0,0,0
339238,9,5,2014-09-12,5642,543,1,0,0,0,0
340173,9,4,2014-09-11,5152,502,1,0,0,0,0
341108,9,3,2014-09-10,5084,496,1,0,0,0,0
342043,9,2,2014-09-09,5228,537,1,0,0,0,0
342978,9,1,2014-09-08,6068,577,1,0,0,0,0
343913,9,7,2014-09-07,0,0,0,0,0,0,0
344848,9,6,2014-09-06,5762,549,1,0,0,0,0
345783,9,5,2014-09-05,7752,651,1,1,0,0,0
346718,9,4,2014-09-04,6734,601,1,1,0,0,0
347653,9,3,2014-09-03,7865,658,1,1,0,0,0
348588,9,2,2014-09-02,8395,688,1,1,0,0,0
349523,9,1,2014-09-01,10494,817,1,1,0,0,0
350458,9,7,2014-08-31,0,0,0,0,0,0,0
351393,9,6,2014-08-30,6326,576,1,0,0,0,0
352328,9,5,2014-08-29,6559,577,1,0,0,0,0
353263,9,4,2014-08-28,5369,549,1,0,0,0,0
354198,9,3,2014-08-27,4445,448,1,0,0,0,0
355133,9,2,2014-08-26,5430,539,1,0,0,0,0
356068,9,1,2014-08-25,5977,592,1,0,0,0,0
357003,9,7,2014-08-24,0,0,0,0,0,0,0
357938,9,6,2014-08-23,5727,503,1,0,0,0,0
358873,9,5,2014-08-22,6972,613,1,1,0,0,0
359808,9,4,2014-08-21,6664,583,1,1,0,0,0
360743,9,3,2014-08-20,7929,682,1,1,0,0,0
361678,9,2,2014-08-19,8539,728,1,1,0,1,0
362613,9,1,2014-08-18,9631,783,1,1,0,1,0
363548,9,7,2014-08-17,0,0,0,0,0,0,0
364483,9,6,2014-08-16,6597,571,1,0,0,0,0
365418,9,5,2014-08-15,5746,547,1,0,0,1,0
366353,9,4,2014-08-14,5435,492,1,0,0,1,0
367288,9,3,2014-08-13,5513,556,1,0,0,1,0
368223,9,2,2014-08-12,4911,462,1,0,0,1,0
369158,9,1,2014-08-11,6381,621,1,0,0,1,0
370093,9,7,2014-08-10,0,0,0,0,0,0,0
371028,9,6,2014-08-09,6109,528,1,0,0,0,0
371963,9,5,2014-08-08,6368,574,1,1,0,1,0
372898,9,4,2014-08-07,6750,604,1,1,0,1,0
373833,9,3,2014-08-06,6746,585,1,1,0,1,0
374768,9,2,2014-08-05,7438,628,1,1,0,1,0
375703,9,1,2014-08-04,10061,777,1,1,0,1,0
376638,9,7,2014-08-03,0,0,0,0,0,0,0
377573,9,6,2014-08-02,6233,558,1,0,0,0,0
378508,9,5,2014-08-01,8424,693,1,1,0,1,0
379443,9,4,2014-07-31,8176,645,1,1,0,1,0
380378,9,3,2014-07-30,7001,576,1,1,0,1,0
381313,9,2,2014-07-29,5200,466,1,1,0,1,0
382248,9,1,2014-07-28,7415,620,1,1,0,1,0
383183,9,7,2014-07-27,0,0,0,0,0,0,0
384118,9,6,2014-07-26,5131,488,1,0,0,0,0
385053,9,5,2014-07-25,5176,518,1,0,0,1,0
385988,9,4,2014-07-24,6086,526,1,0,0,1,0
386923,9,3,2014-07-23,5076,507,1,0,0,1,0
387858,9,2,2014-07-22,5982,534,1,0,0,1,0
388793,9,1,2014-07-21,5713,508,1,0,0,1,0
389728,9,7,2014-07-20,0,0,0,0,0,0,0
390663,9,6,2014-07-19,5494,520,1,0,0,0,0
391598,9,5,2014-07-18,6513,618,1,1,0,1,0
392533,9,4,2014-07-17,7173,619,1,1,0,1,0
393468,9,3,2014-07-16,6812,623,1,1,0,1,0
394403,9,2,2014-07-15,8652,697,1,1,0,1,0
395338,9,1,2014-07-14,8532,641,1,1,0,1,0
396273,9,7,2014-07-13,0,0,0,0,0,0,0
397208,9,6,2014-07-12,6388,582,1,0,0,0,0
398143,9,5,2014-07-11,5765,539,1,0,0,1,0
399078,9,4,2014-07-10,5924,539,1,0,0,1,0
400013,9,3,2014-07-09,5533,475,1,0,0,1,0
400948,9,2,2014-07-08,4364,386,1,0,0,1,0
401883,9,1,2014-07-07,6920,625,1,0,0,1,0
402818,9,7,2014-07-06,0,0,0,0,0,0,0
403753,9,6,2014-07-05,6366,568,1,0,0,0,0
404688,9,5,2014-07-04,6406,534,1,1,0,0,0
405623,9,4,2014-07-03,7373,625,1,1,0,0,0
406558,9,3,2014-07-02,7525,631,1,1,0,0,0
407493,9,2,2014-07-01,8829,737,1,1,0,0,0
408428,9,1,2014-06-30,12046,888,1,1,0,0,0
409543,9,7,2014-06-29,0,0,0,0,0,0,0
410658,9,6,2014-06-28,6162,556,1,0,0,0,0
411773,9,5,2014-06-27,5780,560,1,0,0,0,0
412888,9,4,2014-06-26,4515,464,1,0,0,0,0
414003,9,3,2014-06-25,4961,486,1,0,0,0,0
415118,9,2,2014-06-24,4965,494,1,0,0,0,0
416233,9,1,2014-06-23,6044,591,1,0,0,0,0
417348,9,7,2014-06-22,0,0,0,0,0,0,0
418463,9,6,2014-06-21,6441,547,1,0,0,0,0
419578,9,5,2014-06-20,9912,812,1,1,0,0,0
420693,9,4,2014-06-19,0,0,0,1,a,0,0
421808,9,3,2014-06-18,7765,659,1,1,0,0,0
422923,9,2,2014-06-17,8134,644,1,1,0,0,0
424038,9,1,2014-06-16,8999,685,1,1,0,0,0
425153,9,7,2014-06-15,0,0,0,0,0,0,0
426268,9,6,2014-06-14,6392,587,1,0,0,0,0
427383,9,5,2014-06-13,6052,566,1,0,0,0,0
428498,9,4,2014-06-12,5728,561,1,0,0,0,0
429613,9,3,2014-06-11,6042,554,1,0,0,0,0
430728,9,2,2014-06-10,6937,634,1,0,0,1,0
431843,9,1,2014-06-09,0,0,0,0,a,0,0
432958,9,7,2014-06-08,0,0,0,0,0,0,0
434073,9,6,2014-06-07,6677,633,1,0,0,0,0
435188,9,5,2014-06-06,7976,679,1,1,0,0,0
436303,9,4,2014-06-05,7192,579,1,1,0,0,0
437418,9,3,2014-06-04,7814,632,1,1,0,0,0
438533,9,2,2014-06-03,8225,678,1,1,0,0,0
439648,9,1,2014-06-02,10768,853,1,1,0,0,0
440763,9,7,2014-06-01,0,0,0,0,0,0,0
441878,9,6,2014-05-31,6444,570,1,0,0,0,0
442993,9,5,2014-05-30,7724,705,1,0,0,0,0
444108,9,4,2014-05-29,0,0,0,0,a,0,0
445223,9,3,2014-05-28,6645,561,1,0,0,0,0
446338,9,2,2014-05-27,6037,543,1,0,0,0,0
447453,9,1,2014-05-26,5037,495,1,0,0,0,0
448568,9,7,2014-05-25,0,0,0,0,0,0,0
449683,9,6,2014-05-24,6528,578,1,0,0,0,0
450798,9,5,2014-05-23,6776,577,1,1,0,0,0
451913,9,4,2014-05-22,5849,535,1,1,0,0,0
453028,9,3,2014-05-21,6174,544,1,1,0,0,0
454143,9,2,2014-05-20,6740,575,1,1,0,0,0
455258,9,1,2014-05-19,8557,712,1,1,0,0,0
456373,9,7,2014-05-18,0,0,0,0,0,0,0
457488,9,6,2014-05-17,5333,488,1,0,0,0,0
458603,9,5,2014-05-16,5806,530,1,0,0,0,0
459718,9,4,2014-05-15,5650,538,1,0,0,0,0
460833,9,3,2014-05-14,4589,448,1,0,0,0,0
461948,9,2,2014-05-13,5398,520,1,0,0,0,0
463063,9,1,2014-05-12,6028,561,1,0,0,0,0
464178,9,7,2014-05-11,0,0,0,0,0,0,0
465293,9,6,2014-05-10,5898,529,1,0,0,0,0
466408,9,5,2014-05-09,6718,598,1,1,0,0,0
467523,9,4,2014-05-08,6325,572,1,1,0,0,0
468638,9,3,2014-05-07,7271,579,1,1,0,0,0
469753,9,2,2014-05-06,7348,637,1,1,0,0,0
470868,9,1,2014-05-05,9326,782,1,1,0,0,0
471983,9,7,2014-05-04,0,0,0,0,0,0,0
473098,9,6,2014-05-03,5975,571,1,0,0,0,0
474213,9,5,2014-05-02,9004,774,1,1,0,0,0
475328,9,4,2014-05-01,0,0,0,1,a,0,0
476443,9,3,2014-04-30,7812,671,1,1,0,0,0
477558,9,2,2014-04-29,7872,646,1,1,0,0,0
478673,9,1,2014-04-28,8390,687,1,1,0,0,0
479788,9,7,2014-04-27,0,0,0,0,0,0,0
480903,9,6,2014-04-26,5970,545,1,0,0,0,0
482018,9,5,2014-04-25,4599,486,1,0,0,1,0
483133,9,4,2014-04-24,4646,453,1,0,0,1,0
484248,9,3,2014-04-23,4613,454,1,0,0,1,0
485363,9,2,2014-04-22,5451,549,1,0,0,1,0
486478,9,1,2014-04-21,0,0,0,0,b,1,0
487593,9,7,2014-04-20,0,0,0,0,0,0,0
488708,9,6,2014-04-19,6885,646,1,0,0,0,0
489823,9,5,2014-04-18,0,0,0,1,b,1,0
490938,9,4,2014-04-17,7819,775,1,1,0,1,0
492053,9,3,2014-04-16,7135,627,1,1,0,1,0
493168,9,2,2014-04-15,8318,669,1,1,0,1,0
494283,9,1,2014-04-14,9731,753,1,1,0,1,0
495398,9,7,2014-04-13,0,0,0,0,0,0,0
496513,9,6,2014-04-12,5998,539,1,0,0,0,0
497628,9,5,2014-04-11,5426,517,1,0,0,0,0
498743,9,4,2014-04-10,5367,543,1,0,0,0,0
499858,9,3,2014-04-09,5492,519,1,0,0,0,0
500973,9,2,2014-04-08,5137,508,1,0,0,0,0
502088,9,1,2014-04-07,6753,624,1,0,0,0,0
503203,9,7,2014-04-06,0,0,0,0,0,0,0
504318,9,6,2014-04-05,5996,513,1,0,0,0,0
