,store,day_of_week,date,sales,customers,open,promo,state_holiday,school_holiday,promo2
238271,25,1,2014-12-29,12261,1622,1,0,0,1,0
239206,25,7,2014-12-28,0,0,0,0,0,0,0
240141,25,6,2014-12-27,10386,1337,1,0,0,0,0
241076,25,5,2014-12-26,0,0,0,0,c,1,0
242011,25,4,2014-12-25,0,0,0,0,c,1,0
242946,25,3,2014-12-24,7858,978,1,0,0,1,0
243881,25,2,2014-12-23,15300,2008,1,0,0,1,0
244816,25,1,2014-12-22,16255,2142,1,0,0,1,0
245751,25,7,2014-12-21,0,0,0,0,0,0,0
246686,25,6,2014-12-20,11146,1492,1,0,0,0,0
247621,25,5,2014-12-19,12900,1743,1,1,0,0,0
248556,25,4,2014-12-18,14811,1922,1,1,0,0,0
249491,25,3,2014-12-17,12414,1655,1,1,0,0,0
250426,25,2,2014-12-16,15206,1922,1,1,0,0,0
251361,25,1,2014-12-15,16649,2083,1,1,0,0,0
252296,25,7,2014-12-14,0,0,0,0,0,0,0
253231,25,6,2014-12-13,9542,1334,1,0,0,0,0
254166,25,5,2014-12-12,10232,1475,1,0,0,0,0
255101,25,4,2014-12-11,10342,1495,1,0,0,0,0
256036,25,3,2014-12-10,9472,1432,1,0,0,0,0
256971,25,2,2014-12-09,9659,1531,1,0,0,0,0
257906,25,1,2014-12-08,11056,1676,1,0,0,0,0
258841,25,7,2014-12-07,0,0,0,0,0,0,0
259776,25,6,2014-12-06,9766,1331,1,0,0,0,0
260711,25,5,2014-12-05,13342,1733,1,1,0,0,0
261646,25,4,2014-12-04,13458,1768,1,1,0,0,0
262581,25,3,2014-12-03,12497,1738,1,1,0,0,0
263516,25,2,2014-12-02,14952,1980,1,1,0,0,0
264451,25,1,2014-12-01,16037,2049,1,1,0,0,0
265386,25,7,2014-11-30,0,0,0,0,0,0,0
266321,25,6,2014-11-29,10517,1535,1,0,0,0,0
267256,25,5,2014-11-28,14961,1821,1,1,0,0,0
268191,25,4,2014-11-27,12323,1721,1,1,0,0,0
269126,25,3,2014-11-26,11513,1559,1,1,0,0,0
270061,25,2,2014-11-25,12547,1751,1,1,0,0,0
270996,25,1,2014-11-24,12472,1767,1,1,0,0,0
271931,25,7,2014-11-23,0,0,0,0,0,0,0
272866,25,6,2014-11-22,8541,1247,1,0,0,0,0
273801,25,5,2014-11-21,9102,1417,1,0,0,0,0
274736,25,4,2014-11-20,9763,1423,1,0,0,0,0
275671,25,3,2014-11-19,8793,1345,1,0,0,0,0
276606,25,2,2014-11-18,8741,1444,1,0,0,0,0
277541,25,1,2014-11-17,10238,1587,1,0,0,0,0
278476,25,7,2014-11-16,0,0,0,0,0,0,0
279411,25,6,2014-11-15,8265,1287,1,0,0,0,0
280346,25,5,2014-11-14,10877,1536,1,1,0,0,0
281281,25,4,2014-11-13,11968,1660,1,1,0,0,0
282216,25,3,2014-11-12,10584,1547,1,1,0,0,0
283151,25,2,2014-11-11,11152,1627,1,1,0,0,0
284086,25,1,2014-11-10,13007,1830,1,1,0,0,0
285021,25,7,2014-11-09,0,0,0,0,0,0,0
285956,25,6,2014-11-08,9362,1359,1,0,0,0,0
286891,25,5,2014-11-07,11756,1657,1,1,0,0,0
287826,25,4,2014-11-06,12480,1721,1,1,0,0,0
288761,25,3,2014-11-05,12259,1697,1,1,0,0,0
289696,25,2,2014-11-04,13133,1831,1,1,0,0,0
290631,25,1,2014-11-03,16941,2101,1,1,0,0,0
291566,25,7,2014-11-02,0,0,0,0,0,0,0
292501,25,6,2014-11-01,0,0,0,0,a,0,0
293436,25,5,2014-10-31,14107,1924,1,0,0,0,0
294371,25,4,2014-10-30,11556,1663,1,0,0,0,0
295306,25,3,2014-10-29,8312,1275,1,0,0,0,0
296241,25,2,2014-10-28,9082,1430,1,0,0,0,0
297176,25,1,2014-10-27,9500,1467,1,0,0,0,0
298111,25,7,2014-10-26,0,0,0,0,0,0,0
299046,25,6,2014-10-25,7455,1182,1,0,0,0,0
299981,25,5,2014-10-24,9591,1406,1,1,0,0,0
300916,25,4,2014-10-23,10529,1571,1,1,0,0,0
301851,25,3,2014-10-22,9587,1400,1,1,0,0,0
302786,25,2,2014-10-21,10815,1604,1,1,0,0,0
303721,25,1,2014-10-20,12449,1776,1,1,0,0,0
304656,25,7,2014-10-19,0,0,0,0,0,0,0
305591,25,6,2014-10-18,8045,1260,1,0,0,0,0
306526,25,5,2014-10-17,8563,1279,1,0,0,1,0
307461,25,4,2014-10-16,8831,1331,1,0,0,1,0
308396,25,3,2014-10-15,8572,1277,1,0,0,1,0
309331,25,2,2014-10-14,9013,1403,1,0,0,1,0
310266,25,1,2014-10-13,10051,1483,1,0,0,1,0
311201,25,7,2014-10-12,0,0,0,0,0,0,0
312136,25,6,2014-10-11,8446,1275,1,0,0,0,0
313071,25,5,2014-10-10,10636,1468,1,1,0,1,0
314006,25,4,2014-10-09,11469,1602,1,1,0,1,0
314941,25,3,2014-10-08,11290,1569,1,1,0,1,0
315876,25,2,2014-10-07,12031,1649,1,1,0,1,0
316811,25,1,2014-10-06,14501,1849,1,1,0,1,0
317746,25,7,2014-10-05,0,0,0,0,0,0,0
318681,25,6,2014-10-04,10341,1445,1,0,0,0,0
319616,25,5,2014-10-03,0,0,0,1,a,0,0
320551,25,4,2014-10-02,14849,1997,1,1,0,0,0
321486,25,3,2014-10-01,13040,1702,1,1,0,0,0
322421,25,2,2014-09-30,15395,1930,1,1,0,0,0
323356,25,1,2014-09-29,13633,1732,1,1,0,0,0
324291,25,7,2014-09-28,0,0,0,0,0,0,0
325226,25,6,2014-09-27,7700,1204,1,0,0,0,0
326161,25,5,2014-09-26,8176,1273,1,0,0,0,0
327096,25,4,2014-09-25,8215,1363,1,0,0,0,0
328031,25,3,2014-09-24,7664,1200,1,0,0,0,0
328966,25,2,2014-09-23,8350,1377,1,0,0,0,0
329901,25,1,2014-09-22,9236,1476,1,0,0,0,0
330836,25,7,2014-09-21,0,0,0,0,0,0,0
331771,25,6,2014-09-20,7800,1157,1,0,0,0,0
332706,25,5,2014-09-19,9444,1403,1,1,0,0,0
333641,25,4,2014-09-18,10073,1534,1,1,0,0,0
334576,25,3,2014-09-17,10277,1488,1,1,0,0,0
335511,25,2,2014-09-16,11821,1672,1,1,0,0,0
336446,25,1,2014-09-15,12388,1711,1,1,0,0,0
337381,25,7,2014-09-14,0,0,0,0,0,0,0
338316,25,6,2014-09-13,7875,1182,1,0,0,0,0
339251,25,5,2014-09-12,8875,1362,1,0,0,0,0
340186,25,4,2014-09-11,8117,1332,1,0,0,0,0
341121,25,3,2014-09-10,8013,1202,1,0,0,0,0
342056,25,2,2014-09-09,8928,1423,1,0,0,0,0
342991,25,1,2014-09-08,9236,1554,1,0,0,0,0
343926,25,7,2014-09-07,0,0,0,0,0,0,0
344861,25,6,2014-09-06,8276,1207,1,0,0,0,0
345796,25,5,2014-09-05,10167,1435,1,1,0,0,0
346731,25,4,2014-09-04,11130,1589,1,1,0,0,0
347666,25,3,2014-09-03,11744,1601,1,1,0,0,0
348601,25,2,2014-09-02,13771,1779,1,1,0,0,0
349536,25,1,2014-09-01,15819,2024,1,1,0,0,0
350471,25,7,2014-08-31,0,0,0,0,0,0,0
351406,25,6,2014-08-30,10446,1365,1,0,0,0,0
352341,25,5,2014-08-29,12126,1571,1,0,0,0,0
353276,25,4,2014-08-28,9349,1365,1,0,0,0,0
354211,25,3,2014-08-27,8877,1357,1,0,0,0,0
355146,25,2,2014-08-26,7645,1291,1,0,0,0,0
356081,25,1,2014-08-25,9765,1514,1,0,0,0,0
357016,25,7,2014-08-24,0,0,0,0,0,0,0
357951,25,6,2014-08-23,8251,1221,1,0,0,0,0
358886,25,5,2014-08-22,9944,1466,1,1,0,0,0
359821,25,4,2014-08-21,9926,1538,1,1,0,0,0
360756,25,3,2014-08-20,10822,1515,1,1,0,0,0
361691,25,2,2014-08-19,12345,1708,1,1,0,1,0
362626,25,1,2014-08-18,13897,1868,1,1,0,1,0
363561,25,7,2014-08-17,0,0,0,0,0,0,0
364496,25,6,2014-08-16,8208,1197,1,0,0,0,0
365431,25,5,2014-08-15,9416,1291,1,0,0,1,0
366366,25,4,2014-08-14,8637,1342,1,0,0,1,0
367301,25,3,2014-08-13,8100,1200,1,0,0,1,0
368236,25,2,2014-08-12,9212,1359,1,0,0,1,0
369171,25,1,2014-08-11,10571,1545,1,0,0,1,0
370106,25,7,2014-08-10,0,0,0,0,0,0,0
371041,25,6,2014-08-09,7532,1107,1,0,0,0,0
371976,25,5,2014-08-08,9146,1370,1,1,0,1,0
372911,25,4,2014-08-07,10060,1455,1,1,0,1,0
373846,25,3,2014-08-06,9519,1339,1,1,0,1,0
374781,25,2,2014-08-05,11619,1539,1,1,0,1,0
375716,25,1,2014-08-04,13970,1764,1,1,0,1,0
376651,25,7,2014-08-03,0,0,0,0,0,0,0
377586,25,6,2014-08-02,8941,1273,1,0,0,0,0
378521,25,5,2014-08-01,11359,1538,1,1,0,1,0
379456,25,4,2014-07-31,14977,1834,1,1,0,1,0
380391,25,3,2014-07-30,10686,1410,1,1,0,1,0
381326,25,2,2014-07-29,11413,1514,1,1,0,1,0
382261,25,1,2014-07-28,10650,1505,1,1,0,1,0
383196,25,7,2014-07-27,0,0,0,0,0,0,0
384131,25,6,2014-07-26,7445,1107,1,0,0,0,0
385066,25,5,2014-07-25,8014,1193,1,0,0,1,0
386001,25,4,2014-07-24,8768,1223,1,0,0,1,0
386936,25,3,2014-07-23,7141,1117,1,0,0,1,0
387871,25,2,2014-07-22,8553,1324,1,0,0,1,0
388806,25,1,2014-07-21,9646,1376,1,0,0,1,0
389741,25,7,2014-07-20,0,0,0,0,0,0,0
390676,25,6,2014-07-19,7427,1127,1,0,0,0,0
391611,25,5,2014-07-18,10165,1445,1,1,0,1,0
392546,25,4,2014-07-17,11722,1527,1,1,0,1,0
393481,25,3,2014-07-16,11401,1476,1,1,0,1,0
394416,25,2,2014-07-15,9814,1325,1,1,0,1,0
395351,25,1,2014-07-14,13390,1679,1,1,0,1,0
396286,25,7,2014-07-13,0,0,0,0,0,0,0
397221,25,6,2014-07-12,8606,1152,1,0,0,0,0
398156,25,5,2014-07-11,9493,1314,1,0,0,1,0
399091,25,4,2014-07-10,10838,1472,1,0,0,1,0
400026,25,3,2014-07-09,8045,1171,1,0,0,1,0
400961,25,2,2014-07-08,8526,1252,1,0,0,1,0
401896,25,1,2014-07-07,11177,1646,1,0,0,1,0
402831,25,7,2014-07-06,0,0,0,0,0,0,0
403766,25,6,2014-07-05,8383,1190,1,0,0,0,0
404701,25,5,2014-07-04,10940,1519,1,1,0,0,0
405636,25,4,2014-07-03,12747,1692,1,1,0,0,0
406571,25,3,2014-07-02,13290,1708,1,1,0,0,0
407506,25,2,2014-07-01,16540,1955,1,1,0,0,0
408444,25,1,2014-06-30,18468,2105,1,1,0,0,0
409559,25,7,2014-06-29,0,0,0,0,0,0,0
410674,25,6,2014-06-28,9050,1236,1,0,0,0,0
411789,25,5,2014-06-27,8606,1251,1,0,0,0,0
412904,25,4,2014-06-26,8690,1330,1,0,0,0,0
414019,25,3,2014-06-25,8441,1251,1,0,0,0,0
415134,25,2,2014-06-24,8581,1361,1,0,0,0,0
416249,25,1,2014-06-23,10671,1613,1,0,0,0,0
417364,25,7,2014-06-22,0,0,0,0,0,0,0
418479,25,6,2014-06-21,8170,1245,1,0,0,0,0
419594,25,5,2014-06-20,13579,1796,1,1,0,0,0
420709,25,4,2014-06-19,0,0,0,1,a,0,0
421824,25,3,2014-06-18,12079,1685,1,1,0,0,0
422939,25,2,2014-06-17,12942,1746,1,1,0,0,0
424054,25,1,2014-06-16,13068,1751,1,1,0,0,0
425169,25,7,2014-06-15,0,0,0,0,0,0,0
426284,25,6,2014-06-14,9222,1323,1,0,0,0,0
427399,25,5,2014-06-13,9709,1427,1,0,0,0,0
428514,25,4,2014-06-12,10346,1541,1,0,0,0,0
429629,25,3,2014-06-11,9891,1455,1,0,0,0,0
430744,25,2,2014-06-10,11493,1666,1,0,0,1,0
431859,25,1,2014-06-09,0,0,0,0,a,0,0
432974,25,7,2014-06-08,0,0,0,0,0,0,0
434089,25,6,2014-06-07,9017,1377,1,0,0,0,0
435204,25,5,2014-06-06,11044,1575,1,1,0,0,0
436319,25,4,2014-06-05,12066,1708,1,1,0,0,0
437434,25,3,2014-06-04,11801,1621,1,1,0,0,0
438549,25,2,2014-06-03,14094,1843,1,1,0,0,0
439664,25,1,2014-06-02,16344,1996,1,1,0,0,0
440779,25,7,2014-06-01,0,0,0,0,0,0,0
441894,25,6,2014-05-31,11137,1487,1,0,0,0,0
443009,25,5,2014-05-30,14941,1892,1,0,0,0,0
444124,25,4,2014-05-29,0,0,0,0,a,0,0
445239,25,3,2014-05-28,11434,1603,1,0,0,0,0
446354,25,2,2014-05-27,9716,1357,1,0,0,0,0
447469,25,1,2014-05-26,9780,1511,1,0,0,0,0
448584,25,7,2014-05-25,0,0,0,0,0,0,0
449699,25,6,2014-05-24,7681,1166,1,0,0,0,0
450814,25,5,2014-05-23,10088,1470,1,1,0,0,0
451929,25,4,2014-05-22,10285,1578,1,1,0,0,0
453044,25,3,2014-05-21,8867,1406,1,1,0,0,0
454159,25,2,2014-05-20,12091,1665,1,1,0,0,0
455274,25,1,2014-05-19,12177,1770,1,1,0,0,0
456389,25,7,2014-05-18,0,0,0,0,0,0,0
457504,25,6,2014-05-17,7720,1206,1,0,0,0,0
458619,25,5,2014-05-16,9250,1346,1,0,0,0,0
459734,25,4,2014-05-15,9606,1497,1,0,0,0,0
460849,25,3,2014-05-14,9049,1355,1,0,0,0,0
461964,25,2,2014-05-13,9156,1460,1,0,0,0,0
463079,25,1,2014-05-12,10957,1623,1,0,0,0,0
464194,25,7,2014-05-11,0,0,0,0,0,0,0
465309,25,6,2014-05-10,9394,1332,1,0,0,0,0
466424,25,5,2014-05-09,11575,1609,1,1,0,0,0
467539,25,4,2014-05-08,11907,1715,1,1,0,0,0
468654,25,3,2014-05-07,11239,1590,1,1,0,0,0
469769,25,2,2014-05-06,13437,1772,1,1,0,0,0
470884,25,1,2014-05-05,14455,1906,1,1,0,0,0
471999,25,7,2014-05-04,0,0,0,0,0,0,0
473114,25,6,2014-05-03,9848,1358,1,0,0,0,0
474229,25,5,2014-05-02,14815,1950,1,1,0,0,0
475344,25,4,2014-05-01,0,0,0,1,a,0,0
476459,25,3,2014-04-30,16596,2058,1,1,0,0,0
477574,25,2,2014-04-29,12904,1787,1,1,0,0,0
478689,25,1,2014-04-28,13416,1846,1,1,0,0,0
479804,25,7,2014-04-27,0,0,0,0,0,0,0
480919,25,6,2014-04-26,7952,1203,1,0,0,0,0
482034,25,5,2014-04-25,7619,1234,1,0,0,1,0
483149,25,4,2014-04-24,8479,1366,1,0,0,1,0
484264,25,3,2014-04-23,8333,1258,1,0,0,1,0
485379,25,2,2014-04-22,10422,1608,1,0,0,1,0
486494,25,1,2014-04-21,0,0,0,0,b,1,0
487609,25,7,2014-04-20,0,0,0,0,0,0,0
488724,25,6,2014-04-19,10379,1513,1,0,0,0,0
